2008,1,4,50000.0
2008,1,7,50027.0
2008,1,8,49959.0
2008,1,9,49913.0
2008,1,10,49960.0
2008,1,11,49933.0
2008,1,14,49942.0
2008,1,15,49930.0
2008,1,16,49930.0
2008,1,17,49930.0
2008,1,18,49930.0
2008,1,22,49930.0
2008,1,23,49930.0
2008,1,24,49930.0
2008,1,25,49930.0
2008,1,28,49930.0
2008,1,29,49930.0
2008,1,30,49930.0
2008,1,31,49930.0
2008,2,1,49930.0
2008,2,4,49930.0
2008,2,5,49930.0
2008,2,6,49930.0
2008,2,7,49930.0
2008,2,8,49930.0
2008,2,11,49935.0
2008,2,12,49947.0
2008,2,13,49957.0
2008,2,14,49948.0
2008,2,15,49955.0
2008,2,19,49955.0
2008,2,20,49950.0
2008,2,21,49932.0
2008,2,22,49961.0
2008,2,25,50016.0
2008,2,26,50024.0
2008,2,27,50012.0
2008,2,28,49987.0
2008,2,29,49987.0
2008,3,3,49990.0
2008,3,4,49986.0
2008,3,5,50006.0
2008,3,6,49968.0
2008,3,7,49981.0
2008,3,10,49929.0
2008,3,11,49986.0
2008,3,12,49954.0
2008,3,13,49962.0
2008,3,14,49951.0
2008,3,17,49969.0
2008,3,18,50002.0
2008,3,19,49978.0
2008,3,20,49978.0
2008,3,24,49978.0
2008,3,25,49978.0
2008,3,26,49978.0
2008,3,27,49978.0
2008,3,28,49977.0
2008,3,31,49995.0
2008,4,1,50003.0
2008,4,2,49996.0
2008,4,3,50008.0
2008,4,4,50008.0
2008,4,7,50008.0
2008,4,8,50008.0
2008,4,9,49990.0
2008,4,10,49990.0
2008,4,11,49991.0
2008,4,14,50006.0
2008,4,15,49980.0
2008,4,16,49980.0
2008,4,17,49980.0
2008,4,18,49998.0
2008,4,21,49990.0
2008,4,22,49962.0
2008,4,23,49962.0
2008,4,24,49966.0
2008,4,25,49975.0
2008,4,28,50053.0
2008,4,29,50053.0
2008,4,30,50067.0
2008,5,1,50127.0
2008,5,2,50099.0
2008,5,5,50244.0
2008,5,6,50357.0
2008,5,7,50344.0
2008,5,8,50350.0
2008,5,9,50380.0
2008,5,12,50390.0
2008,5,13,50406.0
2008,5,14,50388.0
2008,5,15,50391.0
2008,5,16,50385.0
2008,5,19,50376.0
2008,5,20,50374.0
2008,5,21,50354.0
2008,5,22,50291.0
2008,5,23,50263.0
2008,5,27,50263.0
2008,5,28,50263.0
2008,5,29,50263.0
2008,5,30,50263.0
2008,6,2,50263.0
2008,6,3,50246.0
2008,6,4,50237.0
2008,6,5,50235.0
2008,6,6,50205.0
2008,6,9,50171.0
2008,6,10,50171.0
2008,6,11,50125.0
2008,6,12,50140.0
2008,6,13,50165.0
2008,6,16,50204.0
2008,6,17,50118.0
2008,6,18,50096.0
2008,6,19,50083.0
2008,6,20,50082.0
2008,6,23,50059.0
2008,6,24,50102.0
2008,6,25,50146.0
2008,6,26,50175.0
2008,6,27,50182.0
2008,6,30,50182.0
2008,7,1,50182.0
2008,7,2,50169.0
2008,7,3,50178.0
2008,7,7,50152.0
2008,7,8,50165.0
2008,7,9,50140.0
2008,7,10,50140.0
2008,7,11,50140.0
2008,7,14,50008.0
2008,7,15,49985.0
2008,7,16,50262.0
2008,7,17,50588.0
2008,7,18,50633.0
2008,7,21,50657.0
2008,7,22,50906.0
2008,7,23,51035.0
2008,7,24,50920.0
2008,7,25,50897.0
2008,7,28,50826.0
2008,7,29,50924.0
2008,7,30,50929.0
2008,7,31,50920.0
2008,8,1,50946.0
2008,8,4,50927.0
2008,8,5,50927.0
2008,8,6,50927.0
2008,8,7,50972.0
2008,8,8,51065.0
2008,8,11,51073.0
2008,8,12,51061.0
2008,8,13,51058.0
2008,8,14,51107.0
2008,8,15,51127.0
2008,8,18,51067.0
2008,8,19,51037.0
2008,8,20,51085.0
2008,8,21,51048.0
2008,8,22,51078.0
2008,8,25,51050.0
2008,8,26,51050.0
2008,8,27,51050.0
2008,8,28,51050.0
2008,8,29,51050.0
2008,9,2,51050.0
2008,9,3,51050.0
2008,9,4,51050.0
2008,9,5,51038.0
2008,9,8,51062.0
2008,9,9,51048.0
2008,9,10,50953.0
2008,9,11,50958.0
2008,9,12,50991.0
2008,9,15,50954.0
2008,9,16,51106.0
2008,9,17,51024.0
2008,9,18,51505.0
2008,9,19,51996.0
2008,9,22,51380.0
2008,9,23,51265.0
2008,9,24,51277.0
2008,9,25,51323.0
2008,9,26,51318.0
2008,9,29,50884.0
2008,9,30,51692.0
2008,10,1,51975.0
2008,10,2,52021.0
2008,10,3,52336.0
2008,10,6,51846.0
2008,10,7,51482.0
2008,10,8,51465.0
2008,10,9,50419.0
2008,10,10,51454.0
2008,10,13,53482.0
2008,10,14,54918.0
2008,10,15,52602.0
2008,10,16,53359.0
2008,10,17,53544.0
2008,10,20,53946.0
2008,10,21,53539.0
2008,10,22,52755.0
2008,10,23,52587.0
2008,10,24,52129.0
2008,10,27,51850.0
2008,10,28,53401.0
2008,10,29,53305.0
2008,10,30,53669.0
2008,10,31,53947.0
2008,11,3,54070.0
2008,11,4,54103.0
2008,11,5,53991.0
2008,11,6,53829.0
2008,11,7,54118.0
2008,11,10,53732.0
2008,11,11,53184.0
2008,11,12,51948.0
2008,11,13,52980.0
2008,11,14,52280.0
2008,11,17,51760.0
2008,11,18,51480.0
2008,11,19,50755.0
2008,11,20,49323.0
2008,11,21,50556.0
2008,11,24,53295.0
2008,11,25,54019.0
2008,11,26,55675.0
2008,11,28,55854.0
2008,12,1,55569.0
2008,12,2,56288.0
2008,12,3,56610.0
2008,12,4,56341.0
2008,12,5,56905.0
2008,12,8,57769.0
2008,12,9,57701.0
2008,12,10,58076.0
2008,12,11,57693.0
2008,12,12,57972.0
2008,12,15,57676.0
2008,12,16,58675.0
2008,12,17,59119.0
2008,12,18,58888.0
2008,12,19,58784.0
2008,12,22,58636.0
2008,12,23,58577.0
2008,12,24,58652.0
2008,12,26,58766.0
2008,12,29,58776.0
2008,12,30,58961.0
2008,12,31,59031.0
2009,1,2,59115.0
2009,1,5,59086.0
2009,1,6,59132.0
2009,1,7,59132.0
2009,1,8,59181.0
2009,1,9,58965.0
2009,1,12,58446.0
2009,1,13,58518.0
2009,1,14,57938.0
2009,1,15,57961.0
2009,1,16,58352.0
2009,1,20,57606.0
2009,1,21,58388.0
2009,1,22,58042.0
2009,1,23,58343.0
2009,1,26,58391.0
2009,1,27,58491.0
2009,1,28,58641.0
2009,1,29,58462.0
2009,1,30,58108.0
2009,2,2,58155.0
2009,2,3,58315.0
2009,2,4,58140.0
2009,2,5,58358.0
2009,2,6,58755.0
2009,2,9,58747.0
2009,2,10,58223.0
2009,2,11,58443.0
2009,2,12,58431.0
2009,2,13,58457.0
2009,2,17,58068.0
2009,2,18,57957.0
2009,2,19,57673.0
2009,2,20,57807.0
2009,2,23,57370.0
2009,2,24,58784.0
2009,2,25,58818.0
2009,2,26,58815.0
2009,2,27,58413.0
2009,3,2,57659.0
2009,3,3,57244.0
2009,3,4,57653.0
2009,3,5,56439.0
2009,3,6,56440.0
2009,3,9,56441.0
2009,3,10,57925.0
2009,3,11,58174.0
2009,3,12,59137.0
2009,3,13,59363.0
2009,3,16,59403.0
2009,3,17,59581.0
2009,3,18,59902.0
2009,3,19,59656.0
2009,3,20,59205.0
2009,3,23,60857.0
2009,3,24,60750.0
2009,3,25,60753.0
2009,3,26,61283.0
2009,3,27,61182.0
2009,3,30,60928.0
2009,3,31,61035.0
2009,4,1,61292.0
2009,4,2,61620.0
2009,4,3,62064.0
2009,4,6,61997.0
2009,4,7,61910.0
2009,4,8,61860.0
2009,4,9,62139.0
2009,4,13,62223.0
2009,4,14,62027.0
2009,4,15,62300.0
2009,4,16,62405.0
2009,4,17,62482.0
2009,4,20,62116.0
2009,4,21,62633.0
2009,4,22,62593.0
2009,4,23,62915.0
2009,4,24,63648.0
2009,4,27,63137.0
2009,4,28,63043.0
2009,4,29,63267.0
2009,4,30,63237.0
2009,5,1,63278.0
2009,5,4,63620.0
2009,5,5,63690.0
2009,5,6,63842.0
2009,5,7,63714.0
2009,5,8,63919.0
2009,5,11,63735.0
2009,5,12,63606.0
2009,5,13,62993.0
2009,5,14,63398.0
