2008,11,25,SLM,SELL,100
2008,11,19,GCI,BUY,100
2008,11,26,GCI,SELL,100
2008,11,19,HST,BUY,100
2008,11,26,HST,SELL,100
2008,11,19,NWSA,BUY,100
2008,11,26,NWSA,SELL,100
2008,11,19,TIE,BUY,100
2008,11,26,TIE,SELL,100
2008,11,19,WIN,BUY,100
2008,11,26,WIN,SELL,100
2008,11,20,BSX,BUY,100
2008,11,28,BSX,SELL,100
2008,11,20,DNR,BUY,100
2008,11,28,DNR,SELL,100
2008,11,20,HBAN,BUY,100
2008,11,28,HBAN,SELL,100
2008,11,20,HIG,BUY,100
2008,11,28,HIG,SELL,100
2008,11,20,LNC,BUY,100
2008,11,28,LNC,SELL,100
2008,11,20,NVDA,BUY,100
2008,11,28,NVDA,SELL,100
2008,11,20,SNDK,BUY,100
2008,11,28,SNDK,SELL,100
2008,11,21,KEY,BUY,100
2008,12,1,KEY,SELL,100
2008,12,1,BSX,BUY,100
2008,12,8,BSX,SELL,100
2008,12,1,DHI,BUY,100
2008,12,8,DHI,SELL,100
2008,12,1,GT,BUY,100
2008,12,8,GT,SELL,100
2008,12,1,HST,BUY,100
2008,12,8,HST,SELL,100
2008,12,1,JBL,BUY,100
2008,12,8,JBL,SELL,100
2008,12,1,TSN,BUY,100
2008,12,8,TSN,SELL,100
2008,12,1,WIN,BUY,100
2008,12,8,WIN,SELL,100
2008,12,1,XRX,BUY,100
2008,12,8,XRX,SELL,100
2008,12,4,WIN,BUY,100
2008,12,11,WIN,SELL,100
2008,12,11,JBL,BUY,100
2008,12,18,JBL,SELL,100
2008,12,15,GT,BUY,100
2008,12,22,GT,SELL,100
2008,12,15,JBL,BUY,100
2008,12,22,JBL,SELL,100
2008,12,18,GT,BUY,100
2008,12,26,GT,SELL,100
2008,12,18,JBL,BUY,100
2008,12,26,JBL,SELL,100
2008,12,22,GT,BUY,100
2008,12,30,GT,SELL,100
2008,12,22,WYN,BUY,100
2008,12,30,WYN,SELL,100
2008,12,29,WYN,BUY,100
2009,1,6,WYN,SELL,100
2009,1,12,HBAN,BUY,100
2009,1,20,HBAN,SELL,100
2009,1,14,FITB,BUY,100
2009,1,22,FITB,SELL,100
2009,1,14,JBL,BUY,100
2009,1,22,JBL,SELL,100
2009,1,14,WYN,BUY,100
2009,1,22,WYN,SELL,100
2009,1,15,KEY,BUY,100
2009,1,23,KEY,SELL,100
2009,1,15,RF,BUY,100
2009,1,23,RF,SELL,100
2009,1,20,BAC,BUY,100
2009,1,27,BAC,SELL,100
2009,1,20,DHI,BUY,100
2009,1,27,DHI,SELL,100
2009,1,20,GT,BUY,100
2009,1,27,GT,SELL,100
2009,1,20,HST,BUY,100
2009,1,27,HST,SELL,100
2009,1,20,KEY,BUY,100
2009,1,27,KEY,SELL,100
2009,1,20,WYN,BUY,100
2009,1,27,WYN,SELL,100
2009,1,22,BAC,BUY,100
2009,1,29,BAC,SELL,100
2009,1,22,DHI,BUY,100
2009,1,29,DHI,SELL,100
2009,1,22,HST,BUY,100
2009,1,29,HST,SELL,100
2009,1,26,BAC,BUY,100
2009,2,2,BAC,SELL,100
2009,1,26,CBS,BUY,100
2009,2,2,CBS,SELL,100
2009,1,29,CBS,BUY,100
2009,2,5,CBS,SELL,100
2009,1,29,DHI,BUY,100
2009,2,5,DHI,SELL,100
2009,1,29,HST,BUY,100
2009,2,5,HST,SELL,100
2009,1,30,GCI,BUY,100
2009,2,6,GCI,SELL,100
2009,1,30,WYN,BUY,100
2009,2,6,WYN,SELL,100
2009,2,2,BAC,BUY,100
2009,2,9,BAC,SELL,100
2009,2,2,GT,BUY,100
2009,2,9,GT,SELL,100
2009,2,5,TXT,BUY,100
2009,2,12,TXT,SELL,100
2009,2,9,JBL,BUY,100
2009,2,17,JBL,SELL,100
2009,2,10,AIV,BUY,100
2009,2,18,AIV,SELL,100
2009,2,10,BAC,BUY,100
2009,2,18,BAC,SELL,100
2009,2,13,MAS,BUY,100
2009,2,23,MAS,SELL,100
2009,2,13,XRX,BUY,100
2009,2,23,XRX,SELL,100
2009,2,17,DFS,BUY,100
2009,2,24,DFS,SELL,100
2009,2,17,KEY,BUY,100
2009,2,24,KEY,SELL,100
2009,2,17,NWSA,BUY,100
2009,2,24,NWSA,SELL,100
2009,2,17,WIN,BUY,100
2009,2,24,WIN,SELL,100
2009,2,18,IP,BUY,100
2009,2,25,IP,SELL,100
2009,2,19,DFS,BUY,100
2009,2,26,DFS,SELL,100
2009,2,19,LEN,BUY,100
2009,2,26,LEN,SELL,100
2009,2,20,GT,BUY,100
2009,2,27,GT,SELL,100
2009,2,20,NWL,BUY,100
2009,2,27,NWL,SELL,100
2009,2,23,AA,BUY,100
2009,3,2,AA,SELL,100
2009,2,23,TIE,BUY,100
2009,3,2,TIE,SELL,100
2009,2,23,TXT,BUY,100
2009,3,2,TXT,SELL,100
2009,2,25,DFS,BUY,100
2009,3,4,DFS,SELL,100
2009,2,25,TXT,BUY,100
2009,3,4,TXT,SELL,100
2009,2,26,SLM,BUY,100
2009,3,5,SLM,SELL,100
2009,2,27,HIG,BUY,100
2009,3,6,HIG,SELL,100
2009,2,27,LUV,BUY,100
2009,3,6,LUV,SELL,100
2009,3,2,AA,BUY,100
2009,3,9,AA,SELL,100
2009,3,2,AES,BUY,100
2009,3,9,AES,SELL,100
2009,3,2,RRD,BUY,100
2009,3,9,RRD,SELL,100
2009,3,3,LEN,BUY,100
2009,3,10,LEN,SELL,100
2009,3,3,LTD,BUY,100
2009,3,10,LTD,SELL,100
2009,3,5,AA,BUY,100
2009,3,12,AA,SELL,100
2009,3,5,AIG,BUY,100
2009,3,12,AIG,SELL,100
2009,3,5,DOW,BUY,100
2009,3,12,DOW,SELL,100
2009,3,5,KEY,BUY,100
2009,3,12,KEY,SELL,100
2009,3,5,KIM,BUY,100
2009,3,12,KIM,SELL,100
2009,3,5,LEN,BUY,100
2009,3,12,LEN,SELL,100
2009,3,5,LNC,BUY,100
2009,3,12,LNC,SELL,100
2009,3,5,LTD,BUY,100
2009,3,12,LTD,SELL,100
2009,3,5,PFG,BUY,100
2009,3,12,PFG,SELL,100
2009,3,9,DOW,BUY,100
2009,3,16,DOW,SELL,100
2009,3,9,ETFC,BUY,100
2009,3,16,ETFC,SELL,100
2009,3,11,DOW,BUY,100
2009,3,18,DOW,SELL,100
2009,3,20,DFS,BUY,100
2009,3,27,DFS,SELL,100
2009,3,20,GT,BUY,100
2009,3,27,GT,SELL,100
2009,3,20,NWSA,BUY,100
2009,3,27,NWSA,SELL,100
2009,3,20,TXT,BUY,100
2009,3,27,TXT,SELL,100
2009,3,24,DFS,BUY,100
2009,3,31,DFS,SELL,100
2009,3,25,NWL,BUY,100
2009,4,1,NWL,SELL,100
2009,3,27,STX,BUY,100
2009,4,3,STX,SELL,100
2009,3,30,AES,BUY,100
2009,4,6,AES,SELL,100
2009,3,30,BAC,BUY,100
2009,4,6,BAC,SELL,100
2009,3,30,DFS,BUY,100
2009,4,6,DFS,SELL,100
2009,3,30,KIM,BUY,100
2009,4,6,KIM,SELL,100
2009,3,30,NWL,BUY,100
2009,4,6,NWL,SELL,100
2009,3,30,RRD,BUY,100
2009,4,6,RRD,SELL,100
2009,3,30,TXT,BUY,100
2009,4,6,TXT,SELL,100
2009,4,1,KIM,BUY,100
2009,4,8,KIM,SELL,100
2009,4,7,STX,BUY,100
2009,4,15,STX,SELL,100
2009,4,7,TIE,BUY,100
2009,4,15,TIE,SELL,100
2009,4,13,STX,BUY,100
2009,4,20,STX,SELL,100
2009,4,14,AIV,BUY,100
2009,4,21,AIV,SELL,100
2009,4,14,SLM,BUY,100
2009,4,21,SLM,SELL,100
2009,4,20,AIV,BUY,100
2009,4,27,AIV,SELL,100
2009,4,20,CBS,BUY,100
2009,4,27,CBS,SELL,100
2009,4,20,HST,BUY,100
2009,4,27,HST,SELL,100
2009,4,20,RF,BUY,100
2009,4,27,RF,SELL,100
2009,4,21,TIE,BUY,100
2009,4,28,TIE,SELL,100
2009,4,22,HST,BUY,100
2009,4,29,HST,SELL,100
2009,4,22,KEY,BUY,100
2009,4,29,KEY,SELL,100
2009,4,23,TIE,BUY,100
2009,4,30,TIE,SELL,100
2009,4,27,KEY,BUY,100
2009,5,4,KEY,SELL,100
2009,4,30,KEY,BUY,100
2009,5,7,KEY,SELL,100
2009,5,4,IPG,BUY,100
2009,5,11,IPG,SELL,100
